bit_count;stride;training_length;input;output;runtime
2;64;40;01;11;125173
2;64;40;01;11;125431
2;64;40;00;01;112093
2;64;40;11;11;126672
2;64;40;11;11;120773
2;64;40;11;11;119725
2;64;40;00;10;111584
2;64;40;10;10;133542
2;64;40;11;11;127286
2;64;40;01;01;126417
2;64;40;00;00;128061
2;64;40;01;01;125359
2;64;40;10;10;111637
2;64;40;01;11;112560
2;64;40;11;11;104838
2;64;40;00;11;104204
2;64;40;10;11;111278
2;64;40;10;11;118140
2;64;40;01;01;113908
2;64;40;01;01;114065
2;64;40;01;01;153534
2;64;40;01;11;117672
2;64;40;11;11;120339
2;64;40;11;11;118244
2;64;40;01;01;129216
2;64;40;00;01;117979
2;64;40;10;10;104488
2;64;40;11;11;117038
2;64;40;10;11;137554
2;64;40;00;11;110411
2;64;40;00;10;123795
2;64;40;11;11;118594
2;64;40;00;10;122521
2;64;40;00;01;127733
2;64;40;10;10;107000
2;64;40;01;11;120349
2;64;40;10;11;126373
2;64;40;00;01;130451
2;64;40;01;11;129484
2;64;40;10;11;103391
2;64;40;01;11;110411
2;64;40;10;10;112971
2;64;40;11;11;111500
2;64;40;00;00;128153
2;64;40;10;11;114729
2;64;40;01;11;121510
2;64;40;10;11;111295
2;64;40;10;10;125036
2;64;40;00;00;140668
2;64;40;10;10;146055
2;64;40;11;11;127733
2;64;40;10;10;119898
2;64;40;01;01;126990
2;64;40;11;11;139335
2;64;40;01;11;103892
2;64;40;10;11;119787
2;64;40;10;11;113023
2;64;40;11;11;103974
