n_b;n_a;stride;training_length;input;output;runtime
20;1;4096;20;10001110110101000101;00000000110101000101;252897
20;1;4096;20;10110100001111000110;00000000001111000110;299184
20;1;4096;20;10101100011111100111;00000000011111100111;268305
20;1;4096;20;10110100010111111100;00000000010111111100;273098
20;1;4096;20;01100111111000101010;00000001111000101010;251397
20;1;4096;20;11110111010010011001;00000001010010011001;253999
20;1;4096;20;10000111010110100010;00000001010110100000;2344559
20;1;4096;20;11100101000010011110;00000001000010011110;261534
20;1;4096;20;00001111101000001000;00000000000000001000;379572
20;1;4096;20;10101010110101000110;00000000110101000110;260339
20;1;4096;20;01010110011000111111;00000000011000111111;262064
20;1;4096;20;10001010110111011010;00000000110111011010;264428
20;1;4096;20;10011110001101101001;00000000001101101001;259437
20;1;4096;20;11000001011111101111;00000000011111101111;382520
20;1;4096;20;01011010000000111001;00000000000000111001;261285
20;1;4096;20;10100010100000110010;00000000100000110010;255292
20;1;4096;20;01101000001011000010;00000000001011000010;265692
20;1;4096;20;00000110001000101011;00000000000000000000;262812
20;1;4096;20;11011111110010101000;00000001110010101000;260285
20;1;4096;20;10001010010101100001;00000000010101100001;252623
20;1;4096;20;00001101010100010111;00000000000100010111;387770
20;1;4096;20;11110101101110001111;00000000000000000000;353681
20;1;4096;20;10000110001010001010;00000000001010001010;264586
20;1;4096;20;11101001100100011101;00000000100100011101;254461
20;1;4096;20;10010000111001000000;00000000111001000000;255472
20;1;4096;20;00110011010010010100;00000001010010010100;259408
20;1;4096;20;10010100110110111110;00000000110110111110;244688
20;1;4096;20;10110011110000010000;00000001110000010000;487034
20;1;4096;20;00101100011101110110;00000000011101110110;263296
20;1;4096;20;10100011111111010011;00000000000000000000;274869
20;1;4096;20;01111100100011100001;00000000100011100001;267843
20;1;4096;20;01010111101010110010;00000001101010110010;250929
20;1;4096;20;11011110010001110000;00000000010001110000;257164
20;1;4096;20;10000000101000000011;00000000101000000011;373938
20;1;4096;20;00001010000101000011;00000000000101000011;512331
20;1;4096;20;10011110111000011100;00000000111000011100;267613
20;1;4096;20;10100110010011010111;00000000010011010111;257217
20;1;4096;20;11000010101111110001;00000000000000000000;338214
20;1;4096;20;10110001010000000101;00000001010000000101;266976
20;1;4096;20;10010101010101110011;00000000010101110011;270036
20;1;4096;20;10101110100101001110;00000000100101001110;254467
20;1;4096;20;11000000100010101111;00000000000010101111;267083
20;1;4096;20;01010000011101110001;00000000011101110001;263117
20;1;4096;20;10101101011001000001;00000001011001000001;511883
20;1;4096;20;01101101010000001011;00000000000000000000;256047
20;1;4096;20;11010110000100110111;00000000000000000000;262039
20;1;4096;20;00000000101000111011;00000000101000111011;251941
20;1;4096;20;10010110000010001110;00000000000010001110;260571
20;1;4096;20;11111110110010100001;00000000110010100001;269370
20;1;4096;20;10111100110100100000;00000000110100100000;264380
20;1;4096;20;00111101101000000001;00000001101000000001;254580
20;1;4096;20;01001010010001001110;00000000010001001110;264999
20;1;4096;20;10110010111111001101;00000000111111001101;262195
20;1;4096;20;01011101010010010100;00000001010010010100;258792
21;1;4096;20;010011100011001100111;000000000011001100111;275824
21;1;4096;20;010011100011001100111;000000000011001100111;260043
21;1;4096;20;001000111111111111010;000000000111111111010;264015
21;1;4096;20;110001101000100111010;000000001000100111010;270702
21;1;4096;20;000100011001111011101;000000000000000000000;355716
21;1;4096;20;010101101110100011011;000000000010100011011;271571
21;1;4096;20;110001011100110111101;000000000100110111101;256627
21;1;4096;20;110110100001111110101;000000000001111110101;276769
21;1;4096;20;000101001100001111000;000000001100001111000;262992
21;1;4096;20;001010111001000000011;000000001001000000011;257206
21;1;4096;20;001101001100001101111;000000000100001101111;373484
21;1;4096;20;101011001011010111111;111111111111111111111;266877
21;1;4096;20;100101001001011010000;000000001001011010000;261130
21;1;4096;20;111110111110110101010;000000000110110101010;264503
21;1;4096;20;101111000010000011011;000000000010000011011;259988
21;1;4096;20;111010110011011010101;000000000000000010101;303823
21;1;4096;20;010011111110101111100;000000000000000011100;413135
21;1;4096;20;111111010110110111001;000000000110110111001;264198
21;1;4096;20;011110001111001010110;000000000111001010110;264747
21;1;4096;20;110000111100000011001;000000001100000011001;261001
21;1;4096;20;000010101001011000111;000000001001011000111;263849
21;1;4096;20;110100000111100110000;000000000111100110000;273609
21;1;4096;20;100101111001011000010;000000001001011000010;264071
21;1;4096;20;111101001111000001110;000000000011000001110;276727
21;1;4096;20;100001110101101001001;000000000101101001001;269653
21;1;4096;20;011000110110011011101;000000000110011011101;265855
21;1;4096;20;110001000111010110101;000000000111010110101;268993
21;1;4096;20;111001001101000100101;000000001101000100101;391952
21;1;4096;20;010000000100101110011;000000000100101110011;267946
21;1;4096;20;001000100111101110111;000000000111101110111;261536
21;1;4096;20;111101011101110100101;000000000101110100101;259811
21;1;4096;20;010111010111001001000;000000000000000000000;259093
21;1;4096;20;110000110101000001010;000000000101000001010;255163
21;1;4096;20;100000101010111100111;000000000010111100111;395557
21;1;4096;20;101100000100001000110;000000000100001000110;275049
21;1;4096;20;110011000111110001000;000000000111110001000;268303
21;1;4096;20;100110100100011100100;000000000100011100100;309316
21;1;4096;20;001110100100110110111;000000000100110110111;259427
21;1;4096;20;111001000010001101000;000000000010001101000;361477
21;1;4096;20;000111011100000011100;000000001100000011100;275077
21;1;4096;20;001011010100110011010;000000000100110011010;274083
21;1;4096;20;011001011001001101101;000000000001001101101;333975
21;1;4096;20;100010110010001000110;000000000010001000110;279529
21;1;4096;20;010010101111101000100;000000000000000000100;299944
21;1;4096;20;110011101110011111001;000000000110011111001;269328
21;1;4096;20;110110000101110010010;000000000101110010010;269749
21;1;4096;20;110001110110101000101;000000000110101000101;262499
21;1;4096;20;110110100001111000110;000000000001111000110;270240
21;1;4096;20;010101100011111100111;000000000011111100111;537698
21;1;4096;20;110110100010111111100;000000000010111111100;273348
21;1;4096;20;001100111111000101010;000000000011000101010;271811
21;1;4096;20;011110111010010011001;000000000000000001001;451376
21;1;4096;20;010000111010110100010;000000001010110100010;269368
21;1;4096;20;011100101000010011110;000000001000010011110;269177
21;1;4096;20;000001111101000001000;000000001101000001000;268938
21;1;4096;20;110101010110101000110;000000000110101000110;271930
21;1;4096;20;001010110011000111111;000000000011000111111;433876
21;1;4096;20;010001010110111011010;111111111111111111111;264914
21;1;4096;20;110011110001101101001;000000000001101101001;264422
21;1;4096;20;011000001011111101111;000000000011111101111;277518
21;1;4096;20;001011010000000111001;000000000000000111001;365701
21;1;4096;20;110100010100000110010;000000000100000110010;280025
21;1;4096;20;001101000001011000010;000000000001011000010;278377
21;1;4096;20;000000110001000101011;000000000001000101011;459011
21;1;4096;20;011011111110010101000;000000001110010101000;265584
21;1;4096;20;110001010010101100001;000000000010101100001;315103
21;1;4096;20;100001101010100010111;000000000000100010111;269944
21;1;4096;20;011110101101110001111;000000000000110001111;268802
21;1;4096;20;110000110001010001010;000000000001010001010;258358
21;1;4096;20;111101001100100011101;000000000100100011101;263496
21;1;4096;20;010010000111001000000;000000000111001000000;265328
21;1;4096;20;000110011010010010100;000000001010010010100;270437
21;1;4096;20;010010100110110111110;000000000010110111110;273405
21;1;4096;20;110110011110000010000;000000001110000010000;267428
21;1;4096;20;000101100011101110110;000000000011101110110;258634
21;1;4096;20;110100011111111010011;000000000000000010011;523044
21;1;4096;20;101111100100011100001;000000000100011100001;281905
21;1;4096;20;001010111101010110010;000000001101010110010;275237
21;1;4096;20;011011110010001110000;000000000010001110000;332540
21;1;4096;20;110000000101000000011;000000000101000000011;268073
21;1;4096;20;100001010000101000011;000000000000101000011;270293
21;1;4096;20;110011110111000011100;000000000111000011100;271545
21;1;4096;20;110100110010011010111;000000000010011010111;287114
21;1;4096;20;111000010101111110001;000000000101111110001;445411
21;1;4096;20;010110001010000000101;000000001010000000101;274942
21;1;4096;20;010010101010101110011;000000000010101110011;295102
21;1;4096;20;010101110100101001110;000000000100101001110;273441
21;1;4096;20;111000000100010101111;000000000000010101111;277528
21;1;4096;20;001010000011101110001;000000000011101110001;272489
21;1;4096;20;110101101011001000001;000000001011001000001;404931
21;1;4096;20;101101101010000001011;000000001010000001011;276918
21;1;4096;20;011010110000100110111;000000000000100110111;268384
21;1;4096;20;000000000101000111011;000000000101000111011;270721
21;1;4096;20;110010110000010001110;000000000000010001110;418544
21;1;4096;20;011111110110010100001;111111111111111111011;271063
21;1;4096;20;110111100110100100000;000000000110100100000;272046
21;1;4096;20;000111101101000000001;000000001101000000001;264757
21;1;4096;20;001001010010001001110;000000000010001001110;270441
21;1;4096;20;110110010111111001101;000000000111111001101;269822
21;1;4096;20;101011101010010010100;000000000010010010100;326354
22;1;4096;20;1010011100011001100111;0000000000000000000000;292682
22;1;4096;20;1010011100011001100111;0000000000011001100111;269485
22;1;4096;20;0001000111111111111010;0000000000111111111010;268251
22;1;4096;20;0110001101000100111010;0000000001000100111010;270186
22;1;4096;20;0000100011001111011101;0000000000001111011101;317145
22;1;4096;20;1010101101110100011011;0000000000010100011011;283564
22;1;4096;20;0110001011100110111101;0000000000100110111101;266526
22;1;4096;20;1110110100001111110101;0000000000001111110101;276346
22;1;4096;20;1000101001100001111000;0000000001100001111000;285242
22;1;4096;20;1001010111001000000011;0000000001001000000011;293212
22;1;4096;20;1001101001100001101111;0000000000100001101111;290336
22;1;4096;20;1101011001011010111111;0000000000011010111111;287562
22;1;4096;20;1100101001001011010000;0000000001001011010000;285875
22;1;4096;20;1111110111110110101010;0000000000110110101010;280921
22;1;4096;20;0101111000010000011011;0000000000000000000000;292598
22;1;4096;20;1111010110011011010101;0000000000000000000000;311264
22;1;4096;20;0010011111110101111100;0000000000110101111100;306999
22;1;4096;20;1111111010110110111001;0000000000110110111001;274506
22;1;4096;20;0011110001111001010110;0000000000111001010110;285666
22;1;4096;20;1110000111100000011001;0000000000000000000000;270948
22;1;4096;20;1000010101001011000111;0000000000000011000111;270744
22;1;4096;20;1110100000111100110000;0000000000111100110000;366952
22;1;4096;20;1100101111001011000010;0000000001001011000010;285857
22;1;4096;20;0111101001111000001110;0000000000011000001110;273263
22;1;4096;20;1100001110101101001001;0000000000000000000000;277109
22;1;4096;20;0011000110110011011101;0000000000110011011101;420603
22;1;4096;20;0110001000111010110101;0000000000111010110101;279285
22;1;4096;20;1111001001101000100101;0000000000000000000001;515976
22;1;4096;20;0010000000100101110011;0000000000100101110011;402107
22;1;4096;20;1001000100111101110111;0000000000011101110111;262126
22;1;4096;20;1111101011101110100101;1011111111111111110111;286581
22;1;4096;20;0010111010111001001000;0000000000111001001000;449324
22;1;4096;20;0110000110101000001010;0000000000101000001010;274468
22;1;4096;20;0100000101010111100111;0000000000010111100111;308495
22;1;4096;20;0101100000100001000110;0000000000100001000110;293038
22;1;4096;20;1110011000111110001000;0000000000111110001000;417242
22;1;4096;20;0100110100100011100100;1111111111111111111111;279168
22;1;4096;20;1001110100100110110111;0000000000100110110111;285513
22;1;4096;20;1111001000010001101000;0000000000010001101000;274306
22;1;4096;20;1000111011100000011100;0000000001100000011100;273498
22;1;4096;20;0001011010100110011010;0000000000100110011010;280499
22;1;4096;20;0011001011001001101101;0000000001001001101101;276302
22;1;4096;20;1100010110010001000110;0000000000010001000110;361253
22;1;4096;20;0010010101111101000100;0000000001101101000100;2100672
22;1;4096;20;1110011101110011111001;0000000000110011111001;296161
22;1;4096;20;1110110000101110010010;0000000000101110010010;292594
22;1;4096;20;0110001110110101000101;0000000000110101000101;287530
22;1;4096;20;1110110100001111000110;0000000000000000000000;273213
22;1;4096;20;0010101100011111100111;0000000000000000000000;270131
22;1;4096;20;1110110100010111111100;0000000000010111111100;262905
22;1;4096;20;0001100111111000101010;0000000000011000101010;364409
22;1;4096;20;0011110111010010011001;0000000001010010011001;269481
22;1;4096;20;0010000111010110100010;0000000001010110100010;275456
22;1;4096;20;0011100101000010011110;0000000000000000000000;285014
22;1;4096;20;0000001111101000001000;0000000001101000001000;267986
22;1;4096;20;0110101010110101000110;0000000000110101000110;280859
22;1;4096;20;0001010110011000111111;1111111111111111111111;285696
22;1;4096;20;1010001010110111011010;0000000000110111011010;273326
22;1;4096;20;0110011110001101101001;0000000000001101101001;283220
22;1;4096;20;0011000001011111101111;0000000000011111101111;421311
22;1;4096;20;0001011010000000111001;0000000000000000111001;280364
22;1;4096;20;1110100010100000110010;0000000000100000110010;285520
22;1;4096;20;1001101000001011000010;0000000000001011000010;273467
22;1;4096;20;1000000110001000101011;0000000000001000101011;274349
22;1;4096;20;1011011111110010101000;0000000001110010101000;443030
22;1;4096;20;1110001010010101100001;1111111111111111111111;272175
22;1;4096;20;1100001101010100010111;0000000000000000000000;508034
22;1;4096;20;1011110101101110001111;0000000000101110001111;282400
22;1;4096;20;0110000110001010001010;0000000000001010001010;269989
22;1;4096;20;1111101001100100011101;0000000001100100011101;452893
22;1;4096;20;1010010000111001000000;0000000000111001000000;272856
22;1;4096;20;0000110011010010010100;1111111111111111111111;518435
22;1;4096;20;0010010100110110111110;0000000000110110111110;281903
22;1;4096;20;0110110011110000010000;0000000001110000010000;282501
22;1;4096;20;0000101100011101110110;0000000000011101110110;272350
22;1;4096;20;1110100011111111010011;0000000000000000000000;272021
22;1;4096;20;1101111100100011100001;0000000000100011100001;272138
22;1;4096;20;0001010111101010110010;0000000001101010110010;277437
22;1;4096;20;0011011110010001110000;0000000000010001110000;265553
22;1;4096;20;0110000000101000000011;0000000000101000000011;440366
22;1;4096;20;1100001010000101000011;0000000000000101000011;329926
22;1;4096;20;1110011110111000011100;0000000000111000011100;273286
22;1;4096;20;1110100110010011010111;0000000000010011010111;279685
22;1;4096;20;1111000010101111110001;0000000000101111110001;270506
22;1;4096;20;1010110001010000000101;0000000001010000000101;263256
22;1;4096;20;1010010101010101110011;0000000000010101110011;501006
22;1;4096;20;0010101110100101001110;0000000000000101001110;328709
22;1;4096;20;0111000000100010101111;0000000000000010101111;268140
22;1;4096;20;0001010000011101110001;0000000000011101110001;386237
22;1;4096;20;1110101101011001000001;0000000001011001000001;287673
22;1;4096;20;1101101101010000001011;0000000001010000001011;283630
22;1;4096;20;1011010110000100110111;0000000000000100110111;277940
22;1;4096;20;0000000000101000111011;0000000000101000111011;283765
22;1;4096;20;0110010110000010001110;0000000000000010001110;273391
22;1;4096;20;0011111110110010100001;0000000000110010100001;270038
22;1;4096;20;0110111100110100100000;0000000000110100100000;266500
22;1;4096;20;0000111101101000000001;0000000001101000000001;282180
22;1;4096;20;0001001010010001001110;0000000000010001001110;263022
22;1;4096;20;1110110010111111001101;0000000000111111001101;2545099
22;1;4096;20;0101011101010010010100;0000000001010010010100;266839
23;1;4096;20;11010011100011001100111;00000000000011001100111;324837
23;1;4096;20;11010011100011001100111;00000000000001001100111;511956
23;1;4096;20;10001000111111111111010;00000000000111111111010;278254
23;1;4096;20;10110001101000100111010;00000000001000100111010;449508
23;1;4096;20;10000100011001111011101;00000000000001111011101;280318
23;1;4096;20;11010101101110100011011;00000000000010100011011;291838
23;1;4096;20;00110001011100110111101;00000000000100110111101;279471
23;1;4096;20;01110110100001111110101;00000000000001111110101;266142
23;1;4096;20;01000101001100001111000;00000000001100001111000;463836
23;1;4096;20;01001010111001000000011;00000000001001000000011;289688
23;1;4096;20;01001101001100001101111;00000000000100001101111;272265
23;1;4096;20;11101011001011010111111;00000000000000000000111;363691
23;1;4096;20;01100101001001011010000;00000000001001011010000;436208
23;1;4096;20;01111110111110110101010;00000000000110110101010;282912
23;1;4096;20;00101111000010000011011;00000000000010000011011;275607
23;1;4096;20;01111010110011011010101;00000000000011011010101;276913
23;1;4096;20;00010011111110101111100;00000000000110101111100;416270
23;1;4096;20;11111111010110110111001;11111111111111110111111;271777
23;1;4096;20;10011110001111001010110;00000000000111001010110;284728
23;1;4096;20;01110000111100000011001;00000000000100000011001;285284
23;1;4096;20;11000010101001011000111;00000000000000011000111;278269
23;1;4096;20;01110100000111100110000;00000000000111100110000;278744
23;1;4096;20;11100101111001011000010;00000000001001011000010;277147
23;1;4096;20;00111101001111000001110;00000000000111000001110;286753
23;1;4096;20;11100001110101101001001;00000000000101101001001;275456
23;1;4096;20;00011000110110011011101;11111111111111111111111;297609
23;1;4096;20;10110001000111010110101;00000000000111010110101;273268
23;1;4096;20;11111001001101000100101;00000000000101000100101;277048
23;1;4096;20;00010000000100101110011;00000000000100101110011;360925
23;1;4096;20;01001000100111101110111;00000000000111101110111;279435
23;1;4096;20;11111101011101110100101;00000000000101110100101;291362
23;1;4096;20;00010111010111001001000;00000000000111001001000;284496
23;1;4096;20;10110000110101000001010;00000000000000000001010;374005
23;1;4096;20;10100000101010111100111;10101111011101111111111;264617
23;1;4096;20;00101100000100001000110;00000000000100001000110;278166
23;1;4096;20;11110011000111110001000;00000000000111110001000;263856
23;1;4096;20;10100110100100011100100;00000000000100011100100;282894
23;1;4096;20;11001110100100110110111;00000000000100110110111;271650
23;1;4096;20;11111001000010001101000;00000000000000000000000;271309
23;1;4096;20;11000111011100000011100;00000000001100000011100;311773
23;1;4096;20;00001011010100110011010;00000000000100110011010;272326
23;1;4096;20;10011001011001001101101;00000000001001001101101;276479
23;1;4096;20;01100010110010001000110;00000000000010001000110;289475
23;1;4096;20;10010010101111101000100;00000000001111101000100;265245
23;1;4096;20;01110011101110011111001;00000000000110011111001;371604
23;1;4096;20;01110110000101110010010;00000000000101110010010;283956
23;1;4096;20;10110001110110101000101;00000000000110101000101;275317
23;1;4096;20;11110110100001111000110;00000000000001111000110;265990
23;1;4096;20;00010101100011111100111;00000000000000000000000;277786
23;1;4096;20;11110110100010111111100;00000000000010111111100;290023
23;1;4096;20;00001100111111000101010;00000000000011000101010;299156
23;1;4096;20;00011110111010010011001;00000000001010010011001;272124
23;1;4096;20;00010000111010110100010;00000000001010110100010;288723
23;1;4096;20;00011100101000010011110;00000000001000010011110;281522
23;1;4096;20;10000001111101000001000;00000000001101000001000;285254
23;1;4096;20;00110101010110101000110;00000000000110101000110;282730
23;1;4096;20;00001010110011000111111;00000000000011000111111;532977
23;1;4096;20;01010001010110111011010;11111111111111111111111;271379
23;1;4096;20;00110011110001101101001;00000000000001101101001;285609
23;1;4096;20;00011000001011111101111;00000000000011111101111;274733
23;1;4096;20;10001011010000000111001;00000000000000000111001;277403
23;1;4096;20;11110100010100000110010;00000000000100000110010;270304
23;1;4096;20;11001101000001011000010;00000000000001011000010;262552
23;1;4096;20;01000000110001000101011;00000000000000000000000;533549
23;1;4096;20;11011011111110010101000;11111111111111111111111;270920
23;1;4096;20;01110001010010101100001;00000000000010101100001;282367
23;1;4096;20;01100001101010100010111;00000000000000100010111;285062
23;1;4096;20;01011110101101110001111;00000000000001110001111;282763
23;1;4096;20;10110000110001010001010;00000000000001010001010;292260
23;1;4096;20;01111101001100100011101;00000000000100100011101;276336
23;1;4096;20;01010010000111001000000;00000000000000000000000;291380
23;1;4096;20;00000110011010010010100;00000000001010010010100;279350
23;1;4096;20;00010010100110110111110;00000000000110110111110;265298
23;1;4096;20;10110110011110000010000;00000000001110000010000;273934
23;1;4096;20;00000101100011101110110;11111111101011111111111;426958
23;1;4096;20;11110100011111111010011;11111110111111111111111;334406
23;1;4096;20;01101111100100011100001;00000000000100011100001;460762
23;1;4096;20;10001010111101010110010;11111110111111111111111;342758
23;1;4096;20;10011011110010001110000;00000000000010001110000;300607
23;1;4096;20;10110000000101000000011;00000000000101000000011;293694
23;1;4096;20;01100001010000101000011;00000000000000101000011;288070
23;1;4096;20;11110011110111000011100;00000000000111000011100;295157
23;1;4096;20;11110100110010011010111;00000000000010011010111;333250
23;1;4096;20;11111000010101111110001;00000000000101111110001;407160
23;1;4096;20;01010110001010000000101;00000000001010000000101;280124
23;1;4096;20;11010010101010101110011;00000000000010101110011;296954
23;1;4096;20;00010101110100101001110;00000000000100101001110;275422
23;1;4096;20;00111000000100010101111;00000000000100010101111;266096
23;1;4096;20;10001010000011101110001;00000000000011101110001;267174
23;1;4096;20;01110101101011001000001;00000000001011001000001;365332
23;1;4096;20;11101101101010000001011;11111111111111111111111;274026
23;1;4096;20;01011010110000100110111;00000000000000100110111;285561
23;1;4096;20;10000000000101000111011;00000000000101000111011;288589
23;1;4096;20;00110010110000010001110;00000000000000010001110;269363
23;1;4096;20;00011111110110010100001;00000000000110010100001;305096
23;1;4096;20;00110111100110100100000;00000000000110100100000;296680
23;1;4096;20;00000111101101000000001;00000000001101000000001;277175
23;1;4096;20;00001001010010001001110;00000000000010001001110;264010
23;1;4096;20;01110110010111111001101;00000000000111111001101;284371
23;1;4096;20;00101011101010010010100;00000000001010010010100;463719
24;1;4096;20;011010011100011001100111;000000000000011001100111;297075
24;1;4096;20;011010011100011001100111;000000000000011001100111;283882
24;1;4096;20;010001000111111111111010;000000000000011111111010;279376
24;1;4096;20;110110001101000100111010;000000000001000100111010;282986
24;1;4096;20;010000100011001111011101;000000000000001111011101;274078
24;1;4096;20;011010101101110100011011;000000000000000100011011;366099
24;1;4096;20;000110001011100110111101;111111111111111111111111;285540
24;1;4096;20;001110110100001111110101;000000000000000000000101;357842
24;1;4096;20;001000101001100001111000;000000000001100001111000;284108
24;1;4096;20;101001010111001000000011;000000000001001000000011;302145
24;1;4096;20;001001101001100001101111;000000000000100001101111;372395
24;1;4096;20;011101011001011010111111;000000000000011010111111;303077
24;1;4096;20;101100101001001011010000;000000000001001011010000;299104
24;1;4096;20;101111110111110110101010;000000000000110110101010;304565
24;1;4096;20;000101111000010000011011;000000000000010000011011;302695
24;1;4096;20;001111010110011011010101;000000000000011011010101;297457
24;1;4096;20;100010011111110101111100;000000000000110101111100;352848
24;1;4096;20;011111111010110110111001;000000000000000110111001;296901
24;1;4096;20;010011110001111001010110;000000000000111001010110;283602
24;1;4096;20;001110000111100000011001;000000000000100000011001;372742
24;1;4096;20;011000010101001011000111;000000000000001011000111;279657
24;1;4096;20;001110100000111100110000;000000000000111100110000;295150
24;1;4096;20;111100101111001011000010;000000000001001011000010;282920
24;1;4096;20;000111101001111000001110;000000000001111000001110;295015
24;1;4096;20;111100001110101101001001;000000000000101101001001;467009
24;1;4096;20;000011000110110011011101;000000000000110011011101;280939
24;1;4096;20;110110001000111010110101;000000000000111010110101;284863
24;1;4096;20;011111001001101000100101;000000000000101000100101;278175
24;1;4096;20;000010000000100101110011;000000000000100101110011;281758
24;1;4096;20;101001000100111101110111;000000000000111101110111;279201
24;1;4096;20;111111101011101110100101;000000000000101110100101;274609
24;1;4096;20;000010111010111001001000;000000000000000000000000;361612
24;1;4096;20;110110000110101000001010;111111111111111111111111;273237
24;1;4096;20;010100000101010111100111;000000000000010111100111;287475
24;1;4096;20;100101100000100001000110;000000000000100001000110;279130
24;1;4096;20;111110011000111110001000;111111111110111111111111;325087
24;1;4096;20;110100110100100011100100;000000000000100011100100;288115
24;1;4096;20;111001110100100110110111;000000000000100110110111;274428
24;1;4096;20;111111001000010001101000;000000000000010001101000;274632
24;1;4096;20;111000111011100000011100;000000000001100000011100;292781
24;1;4096;20;000001011010100110011010;000000000000100110011010;293374
24;1;4096;20;010011001011001001101101;000000000001001001101101;286460
24;1;4096;20;001100010110010001000110;000000000000010001000110;294824
24;1;4096;20;110010010101111101000100;000000000001111101000100;275803
24;1;4096;20;001110011101110011111001;000000000000110011111001;477441
24;1;4096;20;001110110000101110010010;000000000000101110010010;279444
24;1;4096;20;110110001110110101000101;000000000000110101000101;279890
24;1;4096;20;111110110100001111000110;000000000000001111000110;286170
24;1;4096;20;000010101100011111100111;000000000000001111100111;547713
24;1;4096;20;111110110100010111111100;000000000000010111111100;325468
24;1;4096;20;000001100111111000101010;000000000000011000101010;273816
24;1;4096;20;100011110111010010011001;000000000001010010011001;279390
24;1;4096;20;000010000111010110100010;000000000001010110100010;279451
24;1;4096;20;000011100101000010011110;000000000001000010011110;268308
24;1;4096;20;010000001111101000001000;000000000001101000001000;276631
24;1;4096;20;000110101010110101000110;000000000000110101000110;458187
24;1;4096;20;100001010110011000111111;111111111111111111111111;276983
24;1;4096;20;001010001010110111011010;000000000000000000011010;391502
24;1;4096;20;100110011110001101101001;111111111111111111111111;582801
24;1;4096;20;000011000001011111101111;000000000000011111101111;321055
24;1;4096;20;110001011010000000111001;000000000000000000111001;286777
24;1;4096;20;111110100010100000110010;000000000000100000110010;298727
24;1;4096;20;111001101000001011000010;000000000000001011000010;300952
24;1;4096;20;001000000110001000101011;000000000000001000101011;303637
24;1;4096;20;111011011111110010101000;000000000001110010101000;290660
24;1;4096;20;001110001010010101100001;000000000000010101100001;281197
24;1;4096;20;101100001101010100010111;000000000000010100010111;281597
24;1;4096;20;001011110101101110001111;000000000000001110001111;364875
24;1;4096;20;110110000110001010001010;000000000000001010001010;275867
24;1;4096;20;101111101001100100011101;000000000000100100011101;275932
24;1;4096;20;101010010000111001000000;000000000000111001000000;285738
24;1;4096;20;000000110011010010010100;000000000001010010010100;285325
24;1;4096;20;000010010100110110111110;000000000000110110111110;351770
24;1;4096;20;010110110011110000010000;000000000001110000010000;281508
24;1;4096;20;100000101100011101110110;000000000000011101110110;267798
24;1;4096;20;011110100011111111010011;000000000000111111010011;292411
24;1;4096;20;001101111100100011100001;000000000000100011100001;286021
24;1;4096;20;110001010111101010110010;000000000000101010110010;291272
24;1;4096;20;010011011110010001110000;000000000000010001110000;278089
24;1;4096;20;010110000000101000000011;000000000000101000000011;292819
24;1;4096;20;001100001010000101000011;000000000000000101000011;282180
24;1;4096;20;011110011110111000011100;000000000000011000011100;288772
24;1;4096;20;011110100110010011010111;000000000000010011010111;293460
24;1;4096;20;111111000010101111110001;000000000000101111110001;276208
24;1;4096;20;001010110001010000000101;000000000001010000000101;289696
24;1;4096;20;011010010101010101110011;000000000000010101110011;278129
24;1;4096;20;000010101110100101001110;000000000000100101001110;373881
24;1;4096;20;000111000000100010101111;000000000000000010101111;288199
24;1;4096;20;110001010000011101110001;000000000000011101110001;289524
24;1;4096;20;101110101101011001000001;000000000001011001000001;360947
24;1;4096;20;111101101101010000001011;000000000000010000001011;405958
24;1;4096;20;001011010110000100110111;000000000000000100110111;289543
24;1;4096;20;010000000000101000111011;000000000000101000111011;279180
24;1;4096;20;100110010110000010001110;000000000000000010001110;284744
24;1;4096;20;000011111110110010100001;000000000000110010100001;441191
24;1;4096;20;000110111100110100100000;000000000000110100100000;281684
24;1;4096;20;100000111101101000000001;000000000001101000000001;277877
24;1;4096;20;100001001010010001001110;000000000000000001001110;380351
24;1;4096;20;101110110010111111001101;000000000000111111001101;277126
24;1;4096;20;000101011101010010010100;000000000001010010010100;372260
25;1;4096;20;1011010011100011001100111;0000000000000011001100111;299149
25;1;4096;20;1011010011100011001100111;0000000000000011001100111;286936
25;1;4096;20;1010001000111111111111010;0000000000000011111111010;582617
25;1;4096;20;0110110001101000100111010;0000000000000000100111010;545228
25;1;4096;20;0010000100011001111011101;0000000000000001111011101;302689
25;1;4096;20;0011010101101110100011011;0000000000000010100011011;281298
25;1;4096;20;1000110001011100110111101;0000000000000100110111101;291541
25;1;4096;20;1001110110100001111110101;0000000000000001111110101;290872
25;1;4096;20;1001000101001100001111000;0000000000000100001111000;285406
25;1;4096;20;1101001010111001000000011;0000000000000000000000000;453772
25;1;4096;20;1001001101001100001101111;0000000000000100001101111;295960
25;1;4096;20;1011101011001011010111111;0000000000000011010111111;287309
25;1;4096;20;0101100101001001011010000;0000000000001001011010000;290727
25;1;4096;20;1101111110111110110101010;0000000000000110110101010;288882
25;1;4096;20;0000101111000010000011011;0000000000000010000011011;332028
25;1;4096;20;1001111010110011011010101;0000000000000011011010101;293884
25;1;4096;20;0100010011111110101111100;0000000000000110101111100;300053
25;1;4096;20;1011111111010110110111001;0000000000000110110111001;297676
25;1;4096;20;1010011110001111001010110;0000000000000111001010110;498952
25;1;4096;20;0001110000111100000011001;1111111111111111111111111;302582
